,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,2020-03-25,2020-03-24,2020-03-23,2020-03-22,2020-03-21,2020-03-20,2020-03-19,2020-03-18,2020-03-17,2020-03-16,2020-03-15,2020-03-14,2020-03-13,2020-03-12,2020-03-11,2020-03-10,2020-03-09,2020-03-08,2020-03-07
1132,40055,Greer,Oklahoma,US,34.93535801,-99.5605612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,48183,Gregg,Texas,US,32.47940482,-94.81591935,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,46053,Gregory,South Dakota,US,43.19419064,-99.18883902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,28043,Grenada,Mississippi,US,33.77036166,-89.80245083,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,38039,Griggs,North Dakota,US,47.45785838,-98.23850925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,48185,Grimes,Texas,US,30.54579585,-95.98902499,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,17063,Grundy,Illinois,US,41.28569601,-88.41905692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,19075,Grundy,Iowa,US,42.40183723,-92.78829551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,29079,Grundy,Missouri,US,40.11406587,-93.56509276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,47061,Grundy,Tennessee,US,35.38433717,-85.72142731,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,35019,Guadalupe,New Mexico,US,34.86319296,-104.790669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,48187,Guadalupe,Texas,US,29.58165339,-97.94786822,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,39059,Guernsey,Ohio,US,40.05026529,-81.49248905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,37081,Guilford,North Carolina,US,36.07959451,-79.78824948,22,16,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,12045,Gulf,Florida,US,29.93543004,-85.24270990000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,8051,Gunnison,Colorado,US,38.66611652,-107.0320729,40,28,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,19077,Guthrie,Iowa,US,41.68378965,-94.50111014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,13135,Gwinnett,Georgia,US,33.96044201,-84.02137802,48,45,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,46055,Haakon,South Dakota,US,44.29299053,-101.539099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,13137,Habersham,Georgia,US,34.63331566,-83.53094677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,2100,Haines,Alaska,US,59.09893571,-135.4679843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,1065,Hale,Alabama,US,32.76039258,-87.63284988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,48189,Hale,Texas,US,34.07044901,-101.8268114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,37083,Halifax,North Carolina,US,36.25669272,-77.6556109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,51083,Halifax,Virginia,US,36.76654925,-78.93512622,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,13139,Hall,Georgia,US,34.32207823,-83.81896936,19,14,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,31079,Hall,Nebraska,US,40.87257079,-98.50218293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,48191,Hall,Texas,US,34.5307555,-100.6813852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,47063,Hamblen,Tennessee,US,36.21990035,-83.26586179,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,12047,Hamilton,Florida,US,30.49673973,-82.94998918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,17065,Hamilton,Illinois,US,38.08163641,-88.53883373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,18057,Hamilton,Indiana,US,40.07306535,-86.05244729,30,25,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,19079,Hamilton,Iowa,US,42.38382428,-93.70197703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,20075,Hamilton,Kansas,US,37.99978709,-101.7921066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,31081,Hamilton,Nebraska,US,40.87349452,-98.02099117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,36041,Hamilton,New York,US,43.66146647,-74.49721957,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,39061,Hamilton,Ohio,US,39.19673558,-84.54502924,48,38,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,47065,Hamilton,Tennessee,US,35.17670231,-85.16652245,26,8,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,48193,Hamilton,Texas,US,31.70470573,-98.11083887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,46057,Hamlin,South Dakota,US,44.67385954,-97.18829593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,25013,Hampden,Massachusetts,US,42.13440424,-72.63235561,45,24,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,25015,Hampshire,Massachusetts,US,42.33997957,-72.65898478,11,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,54027,Hampshire,West Virginia,US,39.32103553,-78.60826476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,45049,Hampton,South Carolina,US,32.77419582,-81.13845571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,51650,Hampton,Virginia,US,37.03513786,-76.35879121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,13141,Hancock,Georgia,US,33.2721566,-82.99766919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,17067,Hancock,Illinois,US,40.40423981,-91.16313899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,18059,Hancock,Indiana,US,39.82304555,-85.77566351,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,19081,Hancock,Iowa,US,43.08178477,-93.73454884,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,21091,Hancock,Kentucky,US,37.83766422,-86.78280584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,23009,Hancock,Maine,US,44.59816444,-68.38401854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,28045,Hancock,Mississippi,US,30.41830223,-89.48851033,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,39063,Hancock,Ohio,US,41.00250487,-83.66838948,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,47067,Hancock,Tennessee,US,36.52692871,-83.22375847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,54029,Hancock,West Virginia,US,40.51943859,-80.57461608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,46059,Hand,South Dakota,US,44.54708407,-99.00386459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,51085,Hanover,Virginia,US,37.7583355,-77.49464673,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,48195,Hansford,Texas,US,36.27743284,-101.3545796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,46061,Hanson,South Dakota,US,43.6746384,-97.78715148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,13143,Haralson,Georgia,US,33.79602175,-85.21005667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,12049,Hardee,Florida,US,27.49293939,-81.80956574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,47069,Hardeman,Tennessee,US,35.20772017,-88.99161161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,48197,Hardeman,Texas,US,34.28944521,-99.74632408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,17069,Hardin,Illinois,US,37.51810645,-88.26873022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,19083,Hardin,Iowa,US,42.38353877,-93.23654611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,21093,Hardin,Kentucky,US,37.6976111,-85.96319251,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,39065,Hardin,Ohio,US,40.66015414,-83.65929931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,47071,Hardin,Tennessee,US,35.19732531,-88.18593755,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,48199,Hardin,Texas,US,30.33364686,-94.38931817,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,35021,Harding,New Mexico,US,35.85751555,-103.8220938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,46063,Harding,South Dakota,US,45.58015551,-103.4958629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,54031,Hardy,West Virginia,US,39.00683177,-78.85855301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,24025,Harford,Maryland,US,39.55010644,-76.30775940000002,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1205,21095,Harlan,Kentucky,US,36.85699301,-83.21899516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,31083,Harlan,Nebraska,US,40.17658508,-99.40438879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,40057,Harmon,Oklahoma,US,34.7440135,-99.84741652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,37085,Harnett,North Carolina,US,35.36731853,-78.87243571,10,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,41025,Harney,Oregon,US,43.06422669,-118.9666306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,20077,Harper,Kansas,US,37.19175361,-98.07578384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,40059,Harper,Oklahoma,US,36.78836519,-99.6679804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,13145,Harris,Georgia,US,32.73709786,-84.90538572,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,48201,Harris,Texas,US,29.85864939,-95.39339521,185,134,78,74,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5
1214,18061,Harrison,Indiana,US,38.19467379,-86.10948271,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,19085,Harrison,Iowa,US,41.68330137,-95.81558439,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,21097,Harrison,Kentucky,US,38.44188174,-84.32869741,10,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1217,28047,Harrison,Mississippi,US,30.51359752,-89.12467576,25,24,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,29081,Harrison,Missouri,US,40.35570088,-93.99222144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,39067,Harrison,Ohio,US,40.29380509,-81.09068544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,48203,Harrison,Texas,US,32.54935988,-94.36934071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,54033,Harrison,West Virginia,US,39.2853852,-80.37919577,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,51660,Harrisonburg,Virginia,US,38.43542574,-78.87536254,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,13147,Hart,Georgia,US,34.34626973,-82.96567682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,21099,Hart,Kentucky,US,37.29943898,-85.88461055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,9003,Hartford,Connecticut,US,41.80283011,-72.73103891,116,88,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,48205,Hartley,Texas,US,35.84008013,-102.6029022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,20079,Harvey,Kansas,US,38.04293782,-97.42747573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,20081,Haskell,Kansas,US,37.5620394,-100.8710738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,40061,Haskell,Oklahoma,US,35.22257600000001,-95.11513306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,48207,Haskell,Texas,US,33.17823584,-99.73037358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,15001,Hawaii,Hawaii,US,19.60121157,-155.5210167,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,47073,Hawkins,Tennessee,US,36.44355426,-82.94885298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,31085,Hayes,Nebraska,US,40.52451972,-101.0603568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,48209,Hays,Texas,US,30.05669873,-98.02944344,10,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,37087,Haywood,North Carolina,US,35.55269063,-82.98196486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,47075,Haywood,Tennessee,US,35.58332824,-89.28536625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,13149,Heard,Georgia,US,33.29686567,-85.12886832,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,48211,Hemphill,Texas,US,35.83764858,-100.2703577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,5057,Hempstead,Arkansas,US,33.73325583,-93.66935133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,17071,Henderson,Illinois,US,40.81908672,-90.92491462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,21101,Henderson,Kentucky,US,37.79344553,-87.57392021,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,37089,Henderson,North Carolina,US,35.33788927,-82.4766782,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,47077,Henderson,Tennessee,US,35.65581134,-88.38600175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,48213,Henderson,Texas,US,32.21128872,-95.85846587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,18063,Hendricks,Indiana,US,39.76719009,-86.51037283,15,13,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1246,12051,Hendry,Florida,US,26.55386945,-81.16469006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,27053,Hennepin,Minnesota,US,45.00761521,-93.47694895,111,103,89,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,51087,Henrico,Virginia,US,37.53460572,-77.39326555,20,14,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,1067,Henry,Alabama,US,31.51148016,-85.24267944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,13151,Henry,Georgia,US,33.4533428,-84.14814659999998,13,13,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,17073,Henry,Illinois,US,41.3533994,-90.13296166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,18065,Henry,Indiana,US,39.93029017,-85.39625719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,19087,Henry,Iowa,US,40.98767962,-91.54436349,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,21103,Henry,Kentucky,US,38.44942688,-85.11587507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,29083,Henry,Missouri,US,38.38482826,-93.79293734,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,39069,Henry,Ohio,US,41.3339642,-84.06830637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,47079,Henry,Tennessee,US,36.33160906,-88.30121797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,51089,Henry,Virginia,US,36.68542395,-79.87634026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,36043,Herkimer,New York,US,43.42034246,-74.96145307,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,12053,Hernando,Florida,US,28.55364461,-82.42700204,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,37091,Hertford,North Carolina,US,36.3607755,-76.98104134,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,38041,Hettinger,North Dakota,US,46.43375068,-102.4632417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,21105,Hickman,Kentucky,US,36.67948079999999,-88.97875928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,47081,Hickman,Tennessee,US,35.80609681,-87.47643507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,29085,Hickory,Missouri,US,37.94163617,-93.3203037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,35023,Hidalgo,New Mexico,US,31.91383467,-108.7151824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,48215,Hidalgo,Texas,US,26.39418217,-98.18299696,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,39071,Highland,Ohio,US,39.1839264,-83.60331456,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,51091,Highland,Virginia,US,38.35799465,-79.56124594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,12055,Highlands,Florida,US,27.34254618,-81.34071957,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,30041,Hill,Montana,US,48.62879827,-110.1129252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,48217,Hill,Texas,US,31.99045053,-97.13423143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,12057,Hillsborough,Florida,US,27.9276559,-82.32013172,106,91,75,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,33011,Hillsborough,New Hampshire,US,42.91537785,-71.7200253,20,19,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,26059,Hillsdale,Michigan,US,41.88753639,-84.59312019,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,28049,Hinds,Mississippi,US,32.2656285,-90.44435448,38,31,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,8053,Hinsdale,Colorado,US,37.82247444,-107.3004345,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,31087,Hitchcock,Nebraska,US,40.17609175,-101.0416477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,39073,Hocking,Ohio,US,39.49537927,-82.47991446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,48219,Hockley,Texas,US,33.60771256,-102.3431676,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,20083,Hodgeman,Kansas,US,38.08780079,-99.89829881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,37093,Hoke,North Carolina,US,35.01888303,-79.23651674,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,12059,Holmes,Florida,US,30.86747479,-85.81319222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,28051,Holmes,Mississippi,US,33.12345854,-90.08923538,7,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,39075,Holmes,Ohio,US,40.56163713,-81.92635677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,29087,Holt,Missouri,US,40.09799248,-95.2163888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,31089,Holt,Nebraska,US,42.45522056,-98.78402558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,15003,Honolulu,Hawaii,US,21.45803166,-157.97121819999995,58,58,41,41,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1289,48221,Hood,Texas,US,32.42990927,-97.83242024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,41027,Hood River,Oregon,US,45.51872811,-121.65520359999998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,31091,Hooker,Nebraska,US,41.91586243,-101.1354293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,2105,Hoonah-Angoon,Alaska,US,58.29307365,-135.64244240000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,51670,Hopewell,Virginia,US,37.29186313,-77.29754684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,21107,Hopkins,Kentucky,US,37.30939025,-87.54670406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,48223,Hopkins,Texas,US,33.14875072,-95.56351139,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,45051,Horry,South Carolina,US,33.9212828,-78.99555293,20,19,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,5059,Hot Spring,Arkansas,US,34.31709259,-92.95396325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,56017,Hot Springs,Wyoming,US,43.71930657,-108.4423174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,26061,Houghton,Michigan,US,46.89988536,-88.68495385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1069,Houston,Alabama,US,31.15197924,-85.29939599,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,13153,Houston,Georgia,US,32.45802497,-83.66879087,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,27055,Houston,Minnesota,US,43.67129565,-91.49143057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,47083,Houston,Tennessee,US,36.28872054,-87.71878828,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,48225,Houston,Texas,US,31.31925973,-95.42226208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,5061,Howard,Arkansas,US,34.09007427,-93.9934871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,18067,Howard,Indiana,US,40.48527731,-86.11351892,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,19089,Howard,Iowa,US,43.35671042,-92.31702714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,24027,Howard,Maryland,US,39.25305293,-76.93126208,35,30,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,29089,Howard,Missouri,US,39.1435761,-92.69756691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,31093,Howard,Nebraska,US,41.2200529,-98.5166499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,48227,Howard,Texas,US,32.30621324,-101.4356444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,29091,Howell,Missouri,US,36.77383887,-91.88683935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,27057,Hubbard,Minnesota,US,47.10778564,-94.91693868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,34017,Hudson,New Jersey,US,40.73766234,-74.07515667,260,234,190,126,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1315,48229,Hudspeth,Texas,US,31.45628381,-105.388178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,8055,Huerfano,Colorado,US,37.68473101,-104.9612585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,40063,Hughes,Oklahoma,US,35.04912569,-96.24921145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,46065,Hughes,South Dakota,US,44.39091534,-99.99661148,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,6023,Humboldt,California,US,40.69923009,-123.876044,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1320,19091,Humboldt,Iowa,US,42.7764426,-94.20722537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,32013,Humboldt,Nevada,US,41.40692186,-118.1109427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,28053,Humphreys,Mississippi,US,33.12825718,-90.52252707,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,47085,Humphreys,Tennessee,US,36.03958805,-87.77992872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,48231,Hunt,Texas,US,33.12351514,-96.08551032,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,34019,Hunterdon,New Jersey,US,40.56335249,-74.91284156,25,25,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,42061,Huntingdon,Pennsylvania,US,40.42162652,-77.97673273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,18069,Huntington,Indiana,US,40.82907273,-85.48822092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,26063,Huron,Michigan,US,43.83353985,-83.04078453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,39077,Huron,Ohio,US,41.14651175,-82.59867951,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,46067,Hutchinson,South Dakota,US,43.33449012,-97.75536441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
